employee_id,first_name,last_name,department,sub_department,first_level_manager,second_level_manager,third_level_manager,fourth_level_manager,job_title,job_level,employment_type,contract_type,work_location,city,region,salary,bonus_target_pct,hire_date,term_date,term_type,term_reason,active_status,gender,age,ethnicity,education,years_experience,performance_rating,engagement_score,absence_days,overtime_hours,training_hours,promotion_last_3yrs,salary_band,marital_status
1200001106,Stephanie,Rose,Transport,Route Planning,1200001093,1200001088,1200000005,1200000004,Transport Planner,Team Leader,Permanent,Full Time,Doncaster DC,Doncaster,Yorkshire and the Humber,34700,5.6,09/11/2024,,,,1,Male,30,Black British,A-Level,12,3.6,85,4,87,11,No,Band C,Divorced
1200001109,Gavin,Jarvis,Transport,Drivers,1200001095,1200001088,1200000005,1200000004,Fleet Coordinator,Team Leader,Permanent,Full Time,Leeds DC,Leeds,Yorkshire and the Humber,41400,5.3,19/02/2023,07/06/2025,Involuntary,End of fixed-term contract,0,Male,33,White British,Bachelor's,14,3.2,53,3,79,31,No,Band B,Married
1200001112,Gary,Fitzgerald,Transport,Route Planning,1200001095,1200001088,1200000005,1200000004,Transport Planner,Team Leader,Permanent,Full Time,Leeds DC,Leeds,Yorkshire and the Humber,32000,7,20/09/2022,,,,1,Female,33,White British,GCSE,11,3.8,67,4,71,30,No,Band D,Married
1200001114,Justin,Hill,Transport,Drivers,1200001096,1200001088,1200000005,1200000004,Fleet Coordinator,Team Leader,Permanent,Part Time,Rugby DC,Rugby,West Midlands,35600,6,29/11/2022,18/05/2026,Voluntary,Relocation,0,Male,36,Asian British,A-Level,15,4,56,1,160,7,Yes,Band B,Single
1200001115,Barry,Burke,Transport,Route Planning,1200001096,1200001088,1200000005,1200000004,Transport Planner,Team Leader,Permanent,Full Time,Rugby DC,Rugby,West Midlands,32300,4.9,19/08/2025,,,,1,Male,31,White British,GCSE,10,3.9,65,6,67,14,No,Band D,Divorced
1200001116,Scott,Johnston,Transport,Drivers,1200001099,1200001091,1200001088,1200000005,HGV Driver,Individual Contributor,Permanent,Full Time,Birmingham DC,Birmingham,West Midlands,26900,0,29/05/2022,,,,1,Male,25,White British,Vocational/Apprenticeship,5,4.3,53,3,146,25,No,Band E,Single
1200001118,Cameron,Morgan,Transport,Drivers,1200001101,1200001091,1200001088,1200000005,Delivery Driver,Individual Contributor,Contractor,Full Time,Birmingham DC,Birmingham,West Midlands,27300,1.1,27/12/2024,,,,1,Male,18,White British,GCSE,0,3.1,73,5,75,25,No,Band E,Divorced
1200001119,Stephanie,Morris,Transport,Drivers,1200001104,1200001093,1200001088,1200000005,HGV Driver,Individual Contributor,Permanent,Full Time,Doncaster DC,Doncaster,Yorkshire and the Humber,24700,0.3,29/08/2023,,,,1,Male,29,White British,A-Level,10,4,69,5,94,19,No,Band F,Married
1200001121,Leslie,Roberts,Transport,Drivers,1200001106,1200001093,1200001088,1200000005,Delivery Driver,Individual Contributor,Permanent,Full Time,Doncaster DC,Doncaster,Yorkshire and the Humber,24200,0,21/05/2024,,,,1,Male,21,White British,GCSE,1,2.9,81,7,52,6,No,Band F,Married
1200001124,Donald,Robson,Transport,Drivers,1200001109,1200001095,1200001088,1200000005,HGV Driver,Individual Contributor,Permanent,Part Time,Leeds DC,Leeds,Yorkshire and the Humber,26800,0,09/07/2024,,,,1,Male,23,White British,A-Level,1,4.1,87,3,57,26,No,Band F,Single
1200001127,Steven,Mitchell,Transport,Drivers,1200001112,1200001095,1200001088,1200000005,Delivery Driver,Individual Contributor,Permanent,Full Time,Leeds DC,Leeds,Yorkshire and the Humber,29500,0,11/09/2024,,,,1,Male,30,Black British,A-Level,12,2.8,80,9,70,3,No,Band E,Single
1200001128,Nathan,Taylor,Transport,Drivers,1200001114,1200001096,1200001088,1200000005,Delivery Driver,Individual Contributor,Permanent,Full Time,Rugby DC,Rugby,West Midlands,34200,0,04/07/2025,,,,1,Male,31,White British,A-Level,12,4.3,52,3,117,13,No,Band C,Single
1200001130,Tom,Robinson,Transport,Drivers,1200001115,1200001096,1200001088,1200000005,HGV Driver,Individual Contributor,Permanent,Full Time,Rugby DC,Rugby,West Midlands,30800,0.9,25/05/2024,,,,1,Male,30,White British,Vocational/Apprenticeship,8,2.9,70,3,84,16,No,Band D,Married
1200001132,Ricky,Owen,Transport,Drivers,1200001099,1200001091,1200001088,1200000005,Delivery Driver,Individual Contributor,Permanent,Full Time,Birmingham DC,Birmingham,West Midlands,25100,0.2,13/08/2024,,,,1,Male,22,White British,Vocational/Apprenticeship,4,2.8,61,5,6,15,Yes,Band F,Single
1200001134,Joe,Brown,Transport,Drivers,1200001101,1200001091,1200001088,1200000005,HGV Driver,Individual Contributor,Permanent,Full Time,Birmingham DC,Birmingham,West Midlands,28000,1.8,17/05/2021,,,,1,Male,26,White British,A-Level,7,4,87,5,57,13,No,Band E,Single
1200001136,Max,Harvey,Transport,Drivers,1200001104,1200001093,1200001088,1200000005,HGV Driver,Individual Contributor,Permanent,Part Time,Doncaster DC,Doncaster,Yorkshire and the Humber,26600,2.4,30/09/2024,23/02/2026,Voluntary,Relocation,0,Male,29,White British,A-Level,8,3.4,87,5,172,3,No,Band F,Married
1200001138,Jeffrey,Davies,Transport,Drivers,1200001106,1200001093,1200001088,1200000005,HGV Driver,Individual Contributor,Permanent,Full Time,Doncaster DC,Doncaster,Yorkshire and the Humber,33900,1,02/02/2025,,,,1,Male,24,White British,GCSE,2,3.5,52,7,53,26,No,Band C,Single
1200001140,Tom,Smith,Transport,Drivers,1200001109,1200001095,1200001088,1200000005,Delivery Driver,Individual Contributor,Contractor,Full Time,Leeds DC,Leeds,Yorkshire and the Humber,32000,0,22/02/2023,,,,1,Female,32,Other Ethnic Group,GCSE,11,3.7,60,1,75,23,No,Band D,Single
1200001142,Karl,Fuller,Transport,Drivers,1200001112,1200001095,1200001088,1200000005,Delivery Driver,Individual Contributor,Permanent,Full Time,Leeds DC,Leeds,Yorkshire and the Humber,35600,2.1,13/12/2024,,,,1,Male,31,White British,Vocational/Apprenticeship,9,3.2,74,4,128,31,No,Band B,Single
1200001145,Christian,Griffiths,Transport,Drivers,1200001114,1200001096,1200001088,1200000005,HGV Driver,Individual Contributor,Permanent,Full Time,Rugby DC,Rugby,West Midlands,28200,0,29/11/2023,,,,1,Male,30,White British,Vocational/Apprenticeship,11,3.4,79,3,112,9,No,Band E,Single
1200001146,Connor,Jones,Transport,Drivers,1200001115,1200001096,1200001088,1200000005,Delivery Driver,Individual Contributor,Permanent,Full Time,Rugby DC,Rugby,West Midlands,31000,0,19/01/2025,,,,1,Male,23,White British,Bachelor's,4,3.4,57,3,64,36,No,Band D,Married
1200001148,Dylan,Young,Transport,Drivers,1200001099,1200001091,1200001088,1200000005,HGV Driver,Individual Contributor,Permanent,Full Time,Birmingham DC,Birmingham,West Midlands,35500,0,14/07/2023,,,,1,Male,24,Other Ethnic Group,Vocational/Apprenticeship,3,4.1,52,3,72,12,Yes,Band B,Married
1200001150,Leonard,Mills,Transport,Drivers,1200001101,1200001091,1200001088,1200000005,HGV Driver,Individual Contributor,Permanent,Full Time,Birmingham DC,Birmingham,West Midlands,27000,0.3,22/01/2025,,,,1,Male,20,White British,GCSE,0,2.5,57,3,114,1,No,Band E,Single
1200001153,Stewart,Quinn,Transport,Drivers,1200001104,1200001093,1200001088,1200000005,HGV Driver,Individual Contributor,Permanent,Full Time,Doncaster DC,Doncaster,Yorkshire and the Humber,28800,0,23/09/2023,,,,1,Male,29,White British,GCSE,11,3.2,66,1,76,14,Yes,Band E,Single
1200001154,Ryan,Woods,Transport,Drivers,1200001106,1200001093,1200001088,1200000005,Delivery Driver,Individual Contributor,Fixed-Term,Full Time,Doncaster DC,Doncaster,Yorkshire and the Humber,27500,0,29/05/2026,,,,1,Male,28,White British,Bachelor's,10,2.8,57,3,78,25,No,Band E,Single
1200001156,Dale,Walker,Transport,Drivers,1200001109,1200001095,1200001088,1200000005,HGV Driver,Individual Contributor,Permanent,Full Time,Leeds DC,Leeds,Yorkshire and the Humber,30200,2.9,24/05/2026,28/07/2026,Involuntary,Performance,0,Female,21,Asian British,Vocational/Apprenticeship,0,2.6,73,4,128,24,Yes,Band D,Single
1200001159,Derek,Brooks,Transport,Drivers,1200001112,1200001095,1200001088,1200000005,Delivery Driver,Individual Contributor,Contractor,Part Time,Leeds DC,Leeds,Yorkshire and the Humber,31400,2,29/10/2025,,,,1,Male,28,White British,A-Level,8,3.5,66,8,39,35,No,Band D,Married
1200001162,Amy,Davidson,Transport,Drivers,1200001114,1200001096,1200001088,1200000005,Delivery Driver,Individual Contributor,Fixed-Term,Part Time,Rugby DC,Rugby,West Midlands,31900,1.8,29/05/2025,,,,1,Male,25,White British,A-Level,3,3.8,62,1,142,2,No,Band D,Single
1200001163,Jack,Rogers,Transport,Drivers,1200001115,1200001096,1200001088,1200000005,Delivery Driver,Individual Contributor,Permanent,Full Time,Rugby DC,Rugby,West Midlands,24500,0,26/01/2026,,,,1,Male,28,White Other,A-Level,6,3.9,100,4,75,26,No,Band F,Married
1200001166,Louis,Clark,Transport,Drivers,1200001099,1200001091,1200001088,1200000005,HGV Driver,Individual Contributor,Permanent,Full Time,Birmingham DC,Birmingham,West Midlands,25700,2.1,16/08/2023,,,,1,Male,22,White British,Bachelor's,4,3.5,60,3,113,22,No,Band F,Married
1200001169,Terence,Shah,Transport,Drivers,1200001101,1200001091,1200001088,1200000005,HGV Driver,Individual Contributor,Permanent,Full Time,Birmingham DC,Birmingham,West Midlands,27700,2.3,26/12/2023,16/12/2024,Voluntary,Retirement,0,Male,25,White British,Vocational/Apprenticeship,5,3.1,83,2,68,13,No,Band E,Single
1200001170,Joseph,McCarthy,Transport,Drivers,1200001104,1200001093,1200001088,1200000005,HGV Driver,Individual Contributor,Fixed-Term,Full Time,Doncaster DC,Doncaster,Yorkshire and the Humber,33700,2.2,29/12/2023,,,,1,Male,19,White British,A-Level,0,2.6,93,5,50,24,No,Band C,Single
1200001172,Jeffrey,Davies,Transport,Drivers,1200001106,1200001093,1200001088,1200000005,HGV Driver,Individual Contributor,Permanent,Part Time,Doncaster DC,Doncaster,Yorkshire and the Humber,34900,0.7,30/04/2025,,,,1,Male,23,White British,A-Level,1,4.5,68,7,113,23,No,Band B,Single
1200001174,Damien,Harding,Transport,Drivers,1200001109,1200001095,1200001088,1200000005,Delivery Driver,Individual Contributor,Permanent,Full Time,Leeds DC,Leeds,Yorkshire and the Humber,29200,0,22/12/2025,,,,1,Male,26,Other Ethnic Group,GCSE,4,3.9,80,1,131,22,No,Band E,Single
1200001176,Rhys,Fox,Transport,Drivers,1200001112,1200001095,1200001088,1200000005,Delivery Driver,Individual Contributor,Permanent,Full Time,Leeds DC,Leeds,Yorkshire and the Humber,35700,0,12/01/2026,,,,1,Male,30,White Other,Vocational/Apprenticeship,11,3.1,72,2,79,2,No,Band B,Married
1200001179,Martin,Young,Transport,Drivers,1200001114,1200001096,1200001088,1200000005,HGV Driver,Individual Contributor,Permanent,Full Time,Rugby DC,Rugby,West Midlands,30400,0,10/01/2023,,,,1,Female,21,White British,Bachelor's,0,3,75,4,44,14,No,Band D,Single
1200001181,Toby,Gibson,Transport,Drivers,1200001115,1200001096,1200001088,1200000005,HGV Driver,Individual Contributor,Permanent,Full Time,Rugby DC,Rugby,West Midlands,31500,1.7,14/08/2022,,,,1,Male,28,White British,A-Level,8,3.8,58,6,58,20,No,Band D,Single
1200001184,Duncan,Richards,Transport,Drivers,1200001099,1200001091,1200001088,1200000005,HGV Driver,Individual Contributor,Fixed-Term,Full Time,Birmingham DC,Birmingham,West Midlands,31000,0.5,29/07/2024,,,,1,Male,31,White British,A-Level,10,4,71,4,92,1,No,Band D,Married
1200001190,Sheila,Brennan,Transport,Drivers,1200001104,1200001093,1200001088,1200000005,Delivery Driver,Individual Contributor,Permanent,Full Time,Doncaster DC,Doncaster,Yorkshire and the Humber,24200,0,03/01/2025,,,,1,Male,30,White British,A-Level,10,3.1,67,3,63,19,No,Band F,Single
1200001191,Ross,Watson,Transport,Drivers,1200001106,1200001093,1200001088,1200000005,HGV Driver,Individual Contributor,Permanent,Full Time,Doncaster DC,Doncaster,Yorkshire and the Humber,34600,0.9,01/05/2023,09/11/2025,Voluntary,Better opportunity,0,Male,24,White British,A-Level,3,2.6,63,3,114,36,No,Band C,Single
1200001194,Jeremy,Gibson,Transport,Drivers,1200001109,1200001095,1200001088,1200000005,HGV Driver,Individual Contributor,Permanent,Full Time,Leeds DC,Leeds,Yorkshire and the Humber,32500,1.6,04/09/2024,,,,1,Male,28,Asian British,Vocational/Apprenticeship,10,3.9,70,4,123,11,No,Band C,Single
1200001196,Glenn,Owen,Transport,Drivers,1200001112,1200001095,1200001088,1200000005,HGV Driver,Individual Contributor,Contractor,Full Time,Leeds DC,Leeds,Yorkshire and the Humber,34700,0,05/02/2021,,,,1,Male,27,White British,Vocational/Apprenticeship,8,3.1,59,4,142,30,Yes,Band C,Divorced
1200001199,Josephine,Evans,Transport,Drivers,1200001114,1200001096,1200001088,1200000005,HGV Driver,Individual Contributor,Contractor,Full Time,Rugby DC,Rugby,West Midlands,28800,1.3,11/05/2024,,,,1,Male,22,White British,Vocational/Apprenticeship,0,3.3,74,3,86,6,No,Band E,Single
1200001200,Joe,White,Transport,Drivers,1200001115,1200001096,1200001088,1200000005,HGV Driver,Individual Contributor,Permanent,Full Time,Rugby DC,Rugby,West Midlands,27500,1.8,09/12/2025,,,,1,Male,20,White British,A-Level,0,2.8,58,3,120,19,Yes,Band E,Single
1200001201,Benjamin,Wells,Transport,Drivers,1200001099,1200001091,1200001088,1200000005,HGV Driver,Individual Contributor,Permanent,Full Time,Birmingham DC,Birmingham,West Midlands,32800,0,10/03/2025,,,,1,Female,30,White British,GCSE,11,2.8,88,6,80,6,No,Band C,Single
1200001203,Julian,Green,Transport,Drivers,1200001101,1200001091,1200001088,1200000005,HGV Driver,Individual Contributor,Permanent,Full Time,Birmingham DC,Birmingham,West Midlands,33900,0,30/01/2025,,,,1,Female,26,White British,A-Level,8,4.1,92,1,147,20,No,Band C,Single
1200001204,Kenneth,Graham,Transport,Drivers,1200001104,1200001093,1200001088,1200000005,HGV Driver,Individual Contributor,Permanent,Full Time,Doncaster DC,Doncaster,Yorkshire and the Humber,30200,2.3,07/05/2026,,,,1,Male,20,White British,A-Level,1,4.1,70,7,57,15,No,Band D,Married
1200001207,Joel,Coates,Transport,Drivers,1200001106,1200001093,1200001088,1200000005,HGV Driver,Individual Contributor,Permanent,Part Time,Doncaster DC,Doncaster,Yorkshire and the Humber,30400,0,26/02/2026,,,,1,Male,18,Asian British,Vocational/Apprenticeship,0,3.6,62,7,21,14,No,Band D,Single
1200001210,Peter,Fitzgerald,Transport,Drivers,1200001109,1200001095,1200001088,1200000005,HGV Driver,Individual Contributor,Permanent,Full Time,Leeds DC,Leeds,Yorkshire and the Humber,30200,0.8,11/06/2025,,,,1,Male,28,Black British,Vocational/Apprenticeship,9,2.9,79,2,106,20,No,Band D,Married
1200001212,Adrian,Scott,Transport,Drivers,1200001112,1200001095,1200001088,1200000005,HGV Driver,Individual Contributor,Permanent,Full Time,Leeds DC,Leeds,Yorkshire and the Humber,31000,2.2,13/04/2023,,,,1,Male,29,Black British,GCSE,9,3.5,94,2,122,16,No,Band D,Single
1200001213,Lawrence,Martin,Transport,Drivers,1200001114,1200001096,1200001088,1200000005,Delivery Driver,Individual Contributor,Permanent,Full Time,Rugby DC,Rugby,West Midlands,25400,1.7,20/04/2025,,,,1,Female,23,White British,Vocational/Apprenticeship,5,4.8,75,4,157,9,No,Band F,Single
